GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,10GAME_AVG_OFF_RATING,10GAME_AVG_DEF_RATING,START_POS_FLAG,END_POS_FLAG
21500937,1610612750,Timberwolves,MIN,Minnesota,240:00:00,101.4,104,103.4,106.9,-2,-2.9,0.564,1.38,17.1,0.159,,,15.754,16.2,0.513,0.569,1,0.197,103.02,100,83.33,99,0.508,109.5,114.66,0,0
21500945,1610612750,Timberwolves,MIN,Minnesota,240:00:00,95.4,95.8,124.3,122.1,-28.8,-26.3,0.5,1.2,15,0.191,0.744,0.442,15.73,15.8,0.481,0.521,1,0.199,94.36,95,79.17,95,0.328,108.36,115.86,0,0
21500968,1610612750,Timberwolves,MIN,Minnesota,240:00:00,97.8,97.1,93.2,95,4.6,2,0.595,1.83,17,0.18,0.64,0.41,11.853,11.8,0.471,0.52,1,0.201,102.12,101.5,84.58,102,0.58,108.07,114.52,0,0
21500995,1610612750,Timberwolves,MIN,Minnesota,240:00:00,97,96.3,98.3,100,-1.3,-3.7,0.676,1.56,18.1,0.149,0.6,0.392,14.925,14.8,0.464,0.535,1,0.198,108,107.5,89.58,108,0.539,105.78,112.9,0,0
21501008,1610612750,Timberwolves,MIN,Minnesota,240:00:00,124.4,126.7,113.4,120,11,6.7,0.775,2.21,23.9,,0.483,,15.277,15.6,0.634,0.673,1,0.199,93.44,90,75,90,0.584,107.28,112.77,0,0
21501024,1610612750,Timberwolves,MIN,Minnesota,240:00:00,115,115.6,121.9,120.8,-6.9,-5.2,0.698,2.5,21.8,0.318,,,12.428,12.5,0.541,0.581,1,0.201,95.86,96,80,96,0.492,107.75,113.96,0,0
21501050,1610612750,Timberwolves,MIN,Minnesota,240:00:00,100.8,104,107.3,109,-6.6,-5,0.722,1.44,18.7,0.333,0.638,0.484,17.442,18,0.482,0.546,1,0.196,102.38,100,83.33,100,0.442,107.84,111.93,0,0
21501062,1610612750,Timberwolves,MIN,Minnesota,240:00:00,109.6,108.7,99.9,102,9.7,6.7,0.644,1.61,20.6,0.289,0.679,0.516,17.462,17.3,0.594,0.601,1,0.198,103.6,103,85.83,104,0.617,108.81,111.73,0,0
21501073,1610612750,Timberwolves,MIN,Minnesota,290:00:00,118.2,114.8,113,113.2,5.2,1.6,0.647,2.36,21.6,0.2,0.712,0.474,12.536,12.2,0.573,0.625,1,0.201,93.43,94.76,78.97,115,0.531,110.19,111.45,0,0
21501087,1610612750,Timberwolves,MIN,Minnesota,240:00:00,90,91.3,99.9,101.1,-9.9,-9.8,0.563,1.8,15,0.241,0.795,0.49,10.711,10.9,0.405,0.455,1,0.201,93.22,92,76.67,92,0.443,105.43,109.01,0,0
21501101,1610612750,Timberwolves,MIN,Minnesota,240:00:00,114.6,113.1,107.3,109.4,7.3,3.7,0.537,1.22,15.9,0.273,0.75,0.511,17.045,16.8,0.549,0.614,1,0.201,106.86,106.5,88.75,107,0.575,106.34,109.26,0,0
21501116,1610612750,Timberwolves,MIN,Minnesota,240:00:00,81.9,84.9,106.5,108.8,-24.7,-23.8,0.667,1.25,15.3,0.367,,,16.584,17.2,0.391,0.418,1,0.201,94.7,92,76.67,93,0.346,105.25,107.93,0,0
21501134,1610612750,Timberwolves,MIN,Minnesota,240:00:00,96.2,98.8,112.5,112.6,-16.3,-13.8,0.714,1.67,20.3,0.277,,,16.968,17.4,0.5,0.51,1,0.199,87.76,86.5,72.08,86,0.429,105.42,109.69,0,0
21501146,1610612750,Timberwolves,MIN,Minnesota,240:00:00,85.8,89.7,101.8,100,-16,-10.3,0.69,1.11,17.1,0.238,0.691,0.495,19.798,20.7,0.437,0.494,1,0.194,88.7,87.5,72.92,87,0.502,104.76,109.69,0,0
21501163,1610612750,Timberwolves,MIN,Minnesota,265:00:00,108.9,107.8,100.4,100.9,8.5,7,0.682,1.67,20,0.152,0.776,0.474,15.812,15.7,0.558,0.609,1,0.199,104.31,104.6,87.17,115,0.551,102.87,107.78,0,0
21501176,1610612750,Timberwolves,MIN,Minnesota,240:00:00,108.7,108.2,99.8,101,8.9,7.2,0.694,1.56,18.6,,,,16.556,16.5,0.519,0.561,1,0.199,96.94,96.5,80.42,97,0.558,102.13,105.8,0,0
21501192,1610612750,Timberwolves,MIN,Minnesota,240:00:00,114,115.2,109.5,114.1,4.5,1.1,0.585,2.18,18.5,0.378,0.619,0.494,11.828,12,0.518,0.558,1,0.202,94.46,92,76.67,92,0.545,103.25,106.31,0,0
21501207,1610612750,Timberwolves,MIN,Minnesota,240:00:00,103.4,100,120.1,124,-16.6,-24,0.658,1.79,18.3,0.224,0.744,0.467,13.79,13.3,0.488,0.538,1,0.201,104.48,104.5,87.08,105,0.423,102.38,108.51,0,0
21501226,1610612750,Timberwolves,MIN,Minnesota,240:00:00,138.3,137.1,101.2,104.8,37.1,32.3,0.732,3.15,27.3,0.212,0.736,0.535,12.486,12.4,0.727,0.749,1,0.2,105.9,104.5,87.08,105,0.67,104.61,107.67,0,1
21500015,1610612757,Trail Blazers,POR,Portland,240:00:00,111.8,110.9,89.6,94,22.2,16.9,0.5,1.83,17.2,0.178,0.825,0.539,11.981,11.9,0.568,0.595,1,0.2,102.54,100.5,83.75,101,0.624,110.9,94,1,0
21500032,1610612757,Trail Blazers,POR,Portland,240:00:00,86.5,87.6,99.6,102.8,-13.1,-15.2,0.5,0.74,12.7,,0.64,,21.625,21.9,0.448,0.487,1,0.198,108.42,106,88.33,105,0.31,99.25,98.4,0,0
21500037,1610612757,Trail Blazers,POR,Portland,240:00:00,92.5,90,98,102,-5.5,-12,0.606,1.25,15.7,0.231,0.714,0.481,16.441,16,0.468,0.493,1,0.203,100.18,99.5,82.92,100,0.446,96.16666667,99.6,0,0
21500050,1610612757,Trail Blazers,POR,Portland,240:00:00,103.1,105,97.9,101,5.2,4,0.439,1.13,13.7,0.314,0.75,0.525,15.564,15.8,0.511,0.542,1,0.2,102.98,100.5,83.75,101,0.486,98.375,99.95,0,0
21500068,1610612757,Trail Blazers,POR,Portland,240:00:00,111.2,114.9,96.3,97.9,14.9,17,0.268,0.58,9.1,0.409,0.656,0.552,19.571,20.2,0.604,0.593,1,0.2,96.3,94,78.33,94,0.585,101.68,99.54,0,0
21500074,1610612757,Trail Blazers,POR,Portland,240:00:00,126.7,130.7,107.6,107.9,19.1,22.8,0.659,3.22,21.7,0.354,,,9.912,10.2,0.592,0.6,1,0.197,90.02,88.5,73.75,88,0.563,106.5166667,100.9333333,0,0
21500098,1610612757,Trail Blazers,POR,Portland,240:00:00,103.1,105.1,124.1,122.4,-21,-17.3,0.585,1.04,18.3,,0.642,,23.018,23.5,0.599,0.614,1,0.196,98.3,98,81.67,98,0.437,106.3142857,104,0,0
21500102,1610612757,Trail Blazers,POR,Portland,240:00:00,101.1,107.2,110.1,110.2,-9,-3,0.556,2,15.1,0.271,0.744,0.471,9.72,10.3,0.451,0.505,1,0.197,100.48,97.5,81.25,97,0.432,106.425,104.775,0,0
21500123,1610612757,Trail Blazers,POR,Portland,240:00:00,104,108.6,121.6,121.5,-17.6,-12.9,0.667,2.89,19.5,0.321,0.763,0.505,9.267,9.7,0.494,0.515,1,0.202,95.02,93,77.5,93,0.427,106.6666667,106.6333333,0,0
21500133,1610612757,Trail Blazers,POR,Portland,240:00:00,106.7,106.4,107.6,108.6,-0.9,-2.2,0.515,0.77,14.1,0.368,0.667,0.539,23.464,23.4,0.536,0.612,1,0.202,93.82,93.5,77.92,94,0.519,106.64,106.83,0,0
21500147,1610612757,Trail Blazers,POR,Portland,240:00:00,99.7,98.9,110,111.6,-10.3,-12.6,0.571,1.67,15.4,0.321,0.756,0.52,12.733,12.6,0.421,0.478,1,0.2,95.3,95,79.17,95,0.384,105.44,108.59,0,0
21500156,1610612757,Trail Blazers,POR,Portland,240:00:00,90.2,89.9,104.8,104.5,-14.7,-14.6,0.484,1.25,13.9,0.109,0.75,0.449,13.526,13.5,0.46,0.496,1,0.198,88.72,89,74.17,89,0.372,105.67,108.76,0,0
21500170,1610612757,Trail Blazers,POR,Portland,265:00:00,93.8,94.5,96.1,99.1,-2.2,-4.6,0.514,0.95,13.1,0.264,0.689,0.491,17.31,17.4,0.449,0.511,1,0.2,100.6,98.72,82.26,109,0.466,106.12,108.47,0,0
21500186,1610612757,Trail Blazers,POR,Portland,240:00:00,104.6,106.3,94.8,95.8,9.8,10.5,0.421,1.14,12.3,0.393,0.778,0.582,14.35,14.6,0.467,0.507,1,0.201,96.8,95.5,79.58,96,0.557,106.25,107.95,0,0
21500201,1610612757,Trail Blazers,POR,Portland,240:00:00,109.8,112.6,97,98.9,12.8,13.7,0.628,2.7,20.5,0.213,0.69,0.476,10.259,10.5,0.54,0.566,1,0.197,96.68,94.5,78.75,95,0.59,106.02,108.05,0,0
21500213,1610612757,Trail Blazers,POR,Portland,240:00:00,89,88,89.3,93.9,-0.3,-5.9,0.581,1.2,13.5,0.283,0.778,0.518,15.17,15,0.386,0.441,1,0.197,101.5,99.5,82.92,100,0.463,101.75,106.65,0,0
21500244,1610612757,Trail Blazers,POR,Portland,240:00:00,115.6,116.1,100.9,104.3,14.7,11.8,0.632,1.5,18.5,,0.792,,17.123,17.2,0.564,0.604,1,0.199,94.28,92.5,77.08,93,0.559,102.85,104.84,0,0
21500261,1610612757,Trail Blazers,POR,Portland,240:00:00,81.4,82.1,98.4,97.1,-17,-15.1,0.545,0.86,13.1,0.316,0.688,0.512,19.648,19.8,0.408,0.44,1,0.197,105.26,105.5,87.92,106,0.338,100.34,103.53,0,0
21500267,1610612757,Trail Blazers,POR,Portland,265:00:00,101.4,106.7,110,108.5,-8.6,-1.8,0.585,1.5,16.3,0.328,0.736,0.518,14.482,15.2,0.485,0.521,1,0.198,97.38,95.55,79.62,105,0.447,100.15,102.23,0,0
21500281,1610612757,Trail Blazers,POR,Portland,240:00:00,129.7,126.8,116.2,115.6,13.6,11.2,0.591,1.63,19.1,0.372,0.686,0.543,16.878,16.5,0.624,0.656,1,0.199,95.18,96.5,80.42,97,0.584,102.19,102.93,0,0
21500294,1610612757,Trail Blazers,POR,Portland,240:00:00,112.1,113.5,107.9,107.3,4.2,6.3,0.59,1.53,17.9,,,,15.432,15.6,0.571,0.604,1,0.2,96.32,96,80,96,0.528,103.65,102.5,0,0
21500310,1610612757,Trail Blazers,POR,Portland,240:00:00,92.7,92.6,95.2,94.7,-2.5,-2.1,0.636,1.24,16,0.315,0.733,0.505,17.91,17.9,0.435,0.474,1,0.2,94.72,95,79.17,95,0.448,103.92,101.52,0,0
21500313,1610612757,Trail Blazers,POR,Portland,240:00:00,105.2,109.9,115.6,118,-10.4,-8.1,0.525,1.11,16.7,0.405,0.795,0.593,19.992,20.9,0.576,0.581,1,0.196,92.92,90,75,91,0.418,105.46,103.41,0,0
21500343,1610612757,Trail Blazers,POR,Portland,240:00:00,109.2,114,101.1,104.3,8.1,9.6,0.511,1.92,17.2,0.377,0.765,0.567,12.361,12.9,0.531,0.535,1,0.198,96,92.5,77.08,93,0.531,106.23,104.26,0,0
21500352,1610612757,Trail Blazers,POR,Portland,240:00:00,114.9,119.6,122.6,123.1,-7.8,-3.5,0.366,1.88,12,0.392,0.757,0.545,8.354,8.7,0.494,0.54,1,0.197,93.54,91.5,76.25,92,0.452,106.93,106.68,0,0
21500366,1610612757,Trail Blazers,POR,Portland,240:00:00,106.3,106.1,101.1,101,5.2,5.1,0.8,1.87,20.5,0.224,0.837,0.531,15.188,15.2,0.512,0.56,1,0.2,99.32,99.5,82.92,99,0.543,108.74,107.39,0,0
21500378,1610612757,Trail Blazers,POR,Portland,240:00:00,89.2,90,105.7,106,-16.5,-16,0.406,0.72,9.9,0.311,,,17.836,18,0.408,0.45,1,0.2,100.6,100,83.33,100,0.323,106.13,107.56,0,0
21500387,1610612757,Trail Blazers,POR,Portland,240:00:00,97.5,95.9,104.5,104.1,-7,-8.2,0.656,1.11,16.9,0.182,0.72,0.468,19.701,19.4,0.514,0.557,1,0.201,97.04,98,81.67,98,0.426,107.51,108.26,0,0
21500404,1610612757,Trail Blazers,POR,Portland,240:00:00,110.5,117.2,124.1,123.4,-13.7,-6.2,0.59,1.21,17.5,0.372,0.846,0.598,19.254,20.4,0.569,0.608,1,0.197,96.06,93.5,77.92,93,0.427,108.56,109.75,0,0
21500413,1610612757,Trail Blazers,POR,Portland,240:00:00,101.4,102.1,108.9,110.4,-7.5,-8.3,0.632,1.26,18,0.333,0.881,0.589,19.858,20,0.5,0.535,1,0.197,96.5,95.5,79.58,95,0.47,106.09,109.23,0,0
21500432,1610612757,Trail Blazers,POR,Portland,240:00:00,91.2,90.8,117.2,117.3,-26,-26.5,0.485,1.14,11.8,0.364,0.804,0.545,14.35,14.3,0.384,0.422,1,0.199,97.84,98,81.67,98,0.318,103.82,110.23,0,0
21500453,1610612757,Trail Blazers,POR,Portland,240:00:00,109,114.1,83,82.6,26,31.5,0.683,3.11,20.8,0.3,0.808,0.559,9.34,9.8,0.511,0.539,1,0.196,93.98,92,76.67,92,0.705,105.97,109.02,0,0
21500457,1610612757,Trail Blazers,POR,Portland,240:00:00,95.1,95.1,89,91.3,6.1,3.9,0.5,1.06,14,0.278,0.765,0.514,17.469,17.5,0.467,0.495,1,0.2,104.34,103,85.83,103,0.525,104.49,106.35,0,0
21500482,1610612757,Trail Blazers,POR,Portland,240:00:00,111.3,113.4,105.8,105.1,5.5,8.3,0.537,1.47,16.6,0.306,0.725,0.52,15.182,15.5,0.54,0.574,1,0.199,98.08,97.5,81.25,97,0.527,104.43,106.43,0,0
21500489,1610612757,Trail Blazers,POR,Portland,240:00:00,110.1,115.7,128.5,129.8,-18.3,-14.1,0.543,1.73,16.6,0.279,,,12.62,13.3,0.551,0.57,1,0.195,86,83.5,69.58,83,0.427,104.04,107.1,0,0
21500509,1610612757,Trail Blazers,POR,Portland,240:00:00,116.6,119.1,111.4,112.8,5.1,6.4,0.575,2.09,18.2,0.244,0.667,0.484,11.449,11.7,0.577,0.608,1,0.196,95.6,94,78.33,94,0.54,105.34,108.28,0,0
21500519,1610612757,Trail Blazers,POR,Portland,240:00:00,80,83,92.4,95.8,-12.5,-12.8,0.5,0.64,11.8,0.208,0.61,0.43,22.55,23.4,0.438,0.472,1,0.195,98,94.5,78.75,94,0.391,104.64,107.26,0,0
21500535,1610612757,Trail Blazers,POR,Portland,240:00:00,105.2,107.7,120.5,119.8,-15.2,-12.1,0.553,1.5,16,,,,15.034,15.4,0.494,0.51,1,0.198,91.8,91,75.83,91,0.424,105.82,108.83,0,0
21500548,1610612757,Trail Blazers,POR,Portland,240:00:00,102.5,100.9,120.5,119.6,-17.9,-18.7,0.553,2.33,15.2,0.233,0.833,0.48,8.545,8.4,0.458,0.499,1,0.203,105.78,107,89.17,107,0.393,104.19,108.45,0,0
21500564,1610612757,Trail Blazers,POR,Portland,240:00:00,111.5,113.9,107,108.9,4.5,5,0.643,1.59,18,0.39,0.756,0.548,16.479,16.8,0.515,0.542,1,0.196,103,101,84.17,101,0.473,105.37,108.3,0,0
21500584,1610612757,Trail Blazers,POR,Portland,240:00:00,109.3,112.5,94.8,96.6,14.5,15.9,0.641,1.92,18.9,0.404,,,14.349,14.8,0.506,0.523,1,0.199,90.14,88,73.33,88,0.582,107.54,106.23,0,0
21500596,1610612757,Trail Blazers,POR,Portland,240:00:00,122.3,123.4,111.4,111.8,10.9,11.6,0.553,2.89,19.6,0.327,0.66,0.495,9.49,9.6,0.586,0.593,1,0.2,94.08,93.5,77.92,94,0.536,108.47,109.15,0,0
21500606,1610612757,Trail Blazers,POR,Portland,240:00:00,86.8,90.8,114.9,116.3,-28.1,-25.5,0.5,1.21,13.2,0.25,0.842,0.48,13.651,14.3,0.42,0.456,1,0.197,100.88,98,81.67,98,0.304,108.04,111.65,0,0
21500617,1610612757,Trail Blazers,POR,Portland,240:00:00,113.9,116.1,107.9,106.5,5.9,9.6,0.581,1.67,19.4,0.267,,,15.816,16.1,0.613,0.608,1,0.196,92.82,92.5,77.08,93,0.508,108.31,111.79,0,0
21500639,1610612757,Trail Blazers,POR,Portland,240:00:00,99.2,99,103.9,106.1,-4.7,-7.1,0.561,1.77,17.1,0.296,0.75,0.519,13.153,13.1,0.484,0.496,1,0.198,99.48,98.5,82.08,99,0.469,106.64,109.42,0,0
21500662,1610612757,Trail Blazers,POR,Portland,240:00:00,123.9,127.4,105,109.6,18.9,17.8,0.553,2.89,18.9,0.391,,,9.214,9.5,0.559,0.589,1,0.195,97.88,94.5,78.75,95,0.603,107.47,109.1,0,0
21500682,1610612757,Trail Blazers,POR,Portland,240:00:00,110.5,112,93.2,96,17.3,16,0.636,2.15,20.1,0.229,0.702,0.486,12.826,13,0.539,0.569,1,0.196,102.72,100.5,83.75,100,0.583,110.37,109.12,0,0
21500705,1610612757,Trail Blazers,POR,Portland,240:00:00,112.3,113.5,96.5,96.8,15.8,16.7,0.533,2.18,17.9,0.3,,,11.336,11.5,0.527,0.55,1,0.194,95.68,95,79.17,96,0.593,110.95,106.82,0,0
21500719,1610612757,Trail Blazers,POR,Portland,240:00:00,101.9,101.1,98.6,96.9,3.3,4.2,0.5,1.23,13.5,0.196,0.66,0.438,13.8,13.7,0.461,0.538,1,0.202,94.26,95.5,79.58,95,0.5,110.97,104.55,0,0
21500733,1610612757,Trail Blazers,POR,Portland,240:00:00,105.9,108.1,96.4,96.9,9.6,11.1,0.641,1.67,18.4,0.28,0.741,0.519,14.851,15.2,0.524,0.557,1,0.198,99.78,98.5,82.08,99,0.561,110.39,103.35,0,0
21500748,1610612757,Trail Blazers,POR,Portland,240:00:00,108.3,109.6,111.1,114.6,-2.8,-5,0.553,1.5,16.7,0.239,,,14.718,14.9,0.531,0.565,1,0.2,97.06,95,79.17,94,0.473,110.1,105.15,0,0
21500760,1610612757,Trail Blazers,POR,Portland,240:00:00,96.9,98,78.1,80.6,18.8,17.3,0.6,0.95,15,0.393,0.691,0.541,22.195,22.4,0.466,0.494,1,0.195,100.16,98,81.67,98,0.655,107.56,102.03,0,0
21500781,1610612757,Trail Blazers,POR,Portland,265:00:00,108.9,110.9,100.6,106,8.3,4.9,0.5,1.69,16.6,0.255,0.733,0.489,12.646,12.9,0.551,0.573,1,0.199,94.26,91.02,75.85,101,0.541,109.57,101,0,0
21500800,1610612757,Trail Blazers,POR,Portland,240:00:00,114.9,111.5,99.1,100,15.8,11.5,0.512,1.62,15.2,0.34,0.796,0.566,12.876,12.5,0.506,0.558,1,0.202,102.46,103.5,86.25,104,0.568,109.11,100.35,0,0
21500815,1610612757,Trail Blazers,POR,Portland,240:00:00,122.2,124.5,95.2,95.5,27,29.1,0.538,2.15,18.9,0.224,0.712,0.491,11.595,11.8,0.624,0.639,1,0.198,111.22,110,91.67,110,0.634,111.66,99.29,0,0
21500832,1610612757,Trail Blazers,POR,Portland,240:00:00,117.7,121.1,116.7,115.6,1,5.4,0.513,1.43,14.2,0.483,0.711,0.583,14.327,14.7,0.5,0.539,1,0.199,96.42,95.5,79.58,95,0.487,111.03,99.89,0,0
21500844,1610612757,Trail Blazers,POR,Portland,240:00:00,113.1,112,104.7,104,8.5,8,0.6,1.6,18.5,,0.729,,15.152,15,0.563,0.615,1,0.2,99.18,100,83.33,100,0.54,111.03,100.69,0,0
21500859,1610612757,Trail Blazers,POR,Portland,240:00:00,105.3,104,115.1,117.8,-9.7,-13.9,0.595,1.05,16.6,,0.652,,21.067,20.8,0.544,0.585,1,0.202,101.54,101,84.17,101,0.393,110.08,102.79,0,0
21500871,1610612757,Trail Blazers,POR,Portland,240:00:00,102.1,104,96.7,96,5.4,8.1,0.526,2,15.5,0.208,,,9.913,10.1,0.466,0.521,1,0.198,99.58,99,82.5,99,0.504,110.37,102.7,0,0
21500880,1610612757,Trail Blazers,POR,Portland,240:00:00,116.5,118.1,108.5,109.7,8,8.4,0.463,1.46,15.5,0.227,,,13.65,13.8,0.593,0.615,1,0.196,94.62,93.5,77.92,94,0.525,111.37,103.98,0,0
21500893,1610612757,Trail Blazers,POR,Portland,240:00:00,106.3,108.3,88.6,88.5,17.7,19.8,0.459,1.7,13.7,0.231,0.842,0.55,10.225,10.4,0.489,0.537,1,0.193,96.86,96,80,96,0.627,111.24,101.37,0,0
21500899,1610612757,Trail Blazers,POR,Portland,240:00:00,98.1,96.9,112,119.6,-13.9,-22.7,0.441,1.07,12.3,0.25,0.585,0.436,14.768,14.6,0.47,0.501,1,0.202,99.18,96.5,80.42,96,0.376,111.13,105.27,0,0
21500916,1610612757,Trail Blazers,POR,Portland,240:00:00,114.5,118.6,123.5,123.2,-8.9,-4.6,0.359,1.17,11.3,0.333,0.711,0.5,11.952,12.4,0.536,0.584,1,0.197,97.58,96,80,97,0.446,111.9,106.99,0,0
21500934,1610612757,Trail Blazers,POR,Portland,240:00:00,105,105.1,125.1,125.5,-20.1,-20.4,0.514,1.38,15.1,0.14,0.714,0.424,13.249,13.3,0.519,0.584,1,0.202,98.22,98,81.67,98,0.411,111.26,109.54,0,0
21500948,1610612757,Trail Blazers,POR,Portland,265:00:00,105.8,109.4,99.9,100.9,5.9,8.5,0.585,1.2,16.4,0.327,0.754,0.558,18.242,18.9,0.517,0.565,1,0.199,99.06,96.91,80.75,106,0.527,109.75,110.08,0,0
21500971,1610612757,Trail Blazers,POR,Portland,240:00:00,111.9,114.3,130.4,130.6,-18.5,-16.3,0.541,1.82,15.7,0.196,0.642,0.423,10.987,11.2,0.541,0.583,1,0.192,99.14,98,81.67,98,0.417,109.07,111.58,0,0
21500982,1610612757,Trail Blazers,POR,Portland,240:00:00,127.6,124.7,81.6,86.6,46,38.1,0.723,2.27,24.7,,0.717,,15.816,15.5,0.661,0.681,1,0.2,98.88,97,80.83,97,0.735,110.34,109.84,0,0
21500993,1610612757,Trail Blazers,POR,Portland,240:00:00,94.1,97.9,131.4,133.3,-37.2,-35.4,0.419,1.18,10.2,,,,11.013,11.5,0.379,0.457,1,0.2,98.66,96,80,96,0.27,109.73,111.39,0,0
21501018,1610612757,Trail Blazers,POR,Portland,240:00:00,108.7,111.1,119.6,119.2,-10.9,-8.1,0.59,1.77,16.6,0.345,0.86,0.571,12.846,13.1,0.494,0.538,1,0.201,99.94,99,82.5,99,0.414,110.44,113.71,0,0
21501025,1610612757,Trail Blazers,POR,Portland,240:00:00,114,118.2,112.8,113.1,1.3,5.1,0.472,1.31,13.5,0.273,0.87,0.578,12.671,13.1,0.519,0.612,1,0.199,100.96,99,82.5,99,0.505,110.45,114.05,0,0
21501037,1610612757,Trail Blazers,POR,Portland,265:00:00,109.8,112.1,123.2,122.2,-13.5,-10.1,0.595,1.67,16,,0.738,,13.721,14,0.49,0.516,1,0.2,98.01,97.36,81.13,107,0.388,110.83,117.42,0,0
21501067,1610612757,Trail Blazers,POR,Portland,240:00:00,105.8,106.9,96.4,100,9.4,6.9,0.475,1.36,14.3,0.245,0.691,0.481,13.592,13.7,0.489,0.545,1,0.196,104.92,102.5,85.42,102,0.549,111.83,115.46,0,0
21501072,1610612757,Trail Blazers,POR,Portland,240:00:00,93,94.9,96.7,96,-3.7,-1.1,0.563,1.13,14.1,0.25,0.72,0.48,15.829,16.2,0.438,0.5,1,0.2,100.2,99.5,82.92,99,0.478,109.46,112.74,0,0
21501091,1610612757,Trail Blazers,POR,Portland,240:00:00,104.7,102.9,98.5,101.9,6.1,0.9,0.553,2.1,15.5,0.228,0.8,0.521,9.69,9.5,0.462,0.518,1,0.2,104.88,104,86.67,105,0.54,109.24,110.38,0,0
21501105,1610612757,Trail Blazers,POR,Portland,240:00:00,103,106.1,91.8,93.9,11.3,12.1,0.658,1.32,19,0.205,0.722,0.49,18.642,19.2,0.563,0.597,1,0.198,101.64,99,82.5,99,0.577,108.91,109.68,0,0
21501127,1610612757,Trail Blazers,POR,Portland,240:00:00,112.8,112.6,106.9,105.8,5.8,6.8,0.634,1.63,18.1,0.346,0.673,0.514,15.552,15.5,0.533,0.569,1,0.2,102.42,103,85.83,103,0.556,108.74,107.2,0,0
21501142,1610612757,Trail Blazers,POR,Portland,240:00:00,113.3,112.2,91.3,93.9,22,18.3,0.512,1.31,16.7,0.22,0.684,0.49,16.474,16.3,0.582,0.617,1,0.2,99.5,98.5,82.08,98,0.625,107.49,107.93,0,0
21501152,1610612757,Trail Blazers,POR,Portland,240:00:00,109.3,109.9,136.4,133.3,-27.1,-23.4,0.605,1.77,17,0.286,,,12.805,12.9,0.5,0.558,1,0.203,100.6,101.5,84.58,101,0.407,108.69,107.93,0,0
21501162,1610612757,Trail Blazers,POR,Portland,240:00:00,115.1,115,103.6,107,11.5,8,0.5,1.43,14.4,0.37,0.795,0.548,14.017,14,0.495,0.548,1,0.199,101.56,100,83.33,100,0.535,109.08,106.71,0,0
21501171,1610612757,Trail Blazers,POR,Portland,240:00:00,119.3,117.6,112,113.9,7.3,3.8,0.744,2.13,22.6,0.239,0.6,0.436,14.916,14.7,0.601,0.635,1,0.199,101.6,101.5,84.58,102,0.571,109.02,106.79,0,0
21501192,1610612757,Trail Blazers,POR,Portland,240:00:00,109.5,114.1,114,115.2,-4.5,-1.1,0.475,1,15.1,0.381,0.622,0.506,19.808,20.7,0.556,0.597,1,0.195,94.46,92,76.67,92,0.455,109.22,106.09,0,0
21501230,1610612757,Trail Blazers,POR,Portland,240:00:00,104.2,105.9,97.1,98,7.1,7.9,0.487,1.12,14.1,0.314,0.621,0.477,16.556,16.8,0.5,0.542,1,0.195,102.3,101,84.17,101,0.528,109.12,105.89,0,1
21500003,1610612744,Warriors,GSW,Golden State,240:00:00,106,107.8,89.7,93.1,16.3,14.6,0.707,1.45,18.7,0.446,0.745,0.589,19.106,19.4,0.474,0.525,1,0.199,105.28,102.5,85.42,103,0.625,107.8,93.1,1,0
21500030,1610612744,Warriors,GSW,Golden State,240:00:00,110.9,110.9,89.5,91.1,21.4,19.8,0.605,3.25,18.8,0.241,0.714,0.482,7.921,7.9,0.511,0.538,1,0.2,101.92,101,84.17,101,0.613,109.35,92.1,0,0
21500035,1610612744,Warriors,GSW,Golden State,240:00:00,125.9,126.4,109,113.2,17,13.2,0.565,2.6,19.2,0.122,0.679,0.443,9.398,9.4,0.649,0.674,1,0.199,108.26,106,88.33,106,0.579,115.0333333,99.13333333,0,0
21500051,1610612744,Warriors,GSW,Golden State,240:00:00,117.6,117.8,65.2,69,52.4,48.8,0.744,2.29,22.3,0.261,0.77,0.575,13.834,13.9,0.577,0.612,1,0.198,103.5,100.5,83.75,101,0.84,115.725,91.6,0,0
21500069,1610612744,Warriors,GSW,Golden State,240:00:00,110.2,110.9,107.3,108,2.9,2.9,0.718,2.33,20.2,0.265,0.745,0.5,11.806,11.9,0.518,0.568,1,0.201,101.16,100.5,83.75,101,0.541,114.76,94.88,0,0
21500083,1610612744,Warriors,GSW,Golden State,240:00:00,110.3,110.2,94,97.2,16.3,13,0.87,2,24.9,0.308,0.732,0.528,18.532,18.5,0.586,0.59,1,0.2,109.3,107.5,89.58,108,0.587,114,95.26666667,0,0
21500092,1610612744,Warriors,GSW,Golden State,240:00:00,98.4,103,91.2,94,7.2,9,0.711,1.5,18.4,0.393,0.66,0.519,17.195,18,0.457,0.506,1,0.201,103.86,100,83.33,100,0.552,112.4285714,95.08571429,0,0
